country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Pusa, Delhi - IMD","06-04-2026 18:00:00",28.636110,77.173332,PM2.5,17,107,55
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","06-04-2026 18:00:00",28.563262,77.186937,NO2,12,104,55
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","06-04-2026 18:00:00",28.563262,77.186937,OZONE,5,92,76
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-04-2026 18:00:00",28.732528,77.119920,PM2.5,23,380,134
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-04-2026 18:00:00",28.732528,77.119920,PM10,53,354,140
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-04-2026 18:00:00",28.732528,77.119920,SO2,11,42,20
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-04-2026 18:00:00",28.732528,77.119920,OZONE,10,99,95
India,Delhi,Delhi,"JNU, Delhi - DPCC","06-04-2026 18:00:00","28.540721 ","77.168544 ",CO,110,120,111
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","06-04-2026 18:00:00",28.732820,77.170633,SO2,44,66,54
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-04-2026 18:00:00",28.580280,77.233829,PM2.5,18,183,75
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-04-2026 18:00:00",28.580280,77.233829,NO2,22,120,68
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-04-2026 18:00:00",28.580280,77.233829,NH3,9,11,10
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-04-2026 18:00:00",28.580280,77.233829,CO,23,92,25
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","06-04-2026 18:00:00",28.5918245,77.2273074,CO,20,50,24
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","06-04-2026 18:00:00",28.611281,77.237738,SO2,10,23,14
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-04-2026 18:00:00",28.636429,77.201067,PM2.5,98,257,160
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-04-2026 18:00:00",28.636429,77.201067,OZONE,6,121,105
India,Delhi,Delhi,"Mundka, Delhi - DPCC","06-04-2026 18:00:00",28.684678,77.076574,PM10,68,402,166
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","06-04-2026 18:00:00",28.60909,77.0325413,NO2,78,169,105
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","06-04-2026 18:00:00",28.60909,77.0325413,NH3,2,11,7
India,Delhi,Delhi,"Narela, Delhi - DPCC","06-04-2026 18:00:00",28.822836,77.101981,PM2.5,21,310,131
India,Delhi,Delhi,"Narela, Delhi - DPCC","06-04-2026 18:00:00",28.822836,77.101981,PM10,50,208,124
India,Delhi,Delhi,"Narela, Delhi - DPCC","06-04-2026 18:00:00",28.822836,77.101981,SO2,7,38,17
India,Delhi,Delhi,"Narela, Delhi - DPCC","06-04-2026 18:00:00",28.822836,77.101981,CO,28,70,36
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","06-04-2026 18:00:00",28.567890,77.250515,PM10,53,232,122
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","06-04-2026 18:00:00",28.567890,77.250515,NH3,3,12,7
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","06-04-2026 18:00:00",28.530785,77.271255,CO,4,70,10
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","06-04-2026 18:00:00",28.699793,77.165453,NH3,8,10,9
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","06-04-2026 18:00:00",23.002657,72.591912,PM2.5,27,177,65
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","06-04-2026 18:00:00",23.002657,72.591912,NO2,80,89,85
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","06-04-2026 18:00:00",23.002657,72.591912,SO2,43,107,72
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","06-04-2026 18:00:00",23.002657,72.591912,CO,2,47,31
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","06-04-2026 18:00:00",23.020509,72.579261,NH3,6,10,8
India,Delhi,Delhi,"JNU, Delhi - DPCC","06-04-2026 18:00:00","28.540721 ","77.168544 ",NH3,3,4,4
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","06-04-2026 18:00:00",29.027200,77.062100,SO2,4,4,4
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","06-04-2026 18:00:00",30.1480566,77.2893471,PM10,54,262,104
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","06-04-2026 18:00:00",30.1480566,77.2893471,OZONE,8,33,30
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","06-04-2026 18:00:00",30.943887,76.801991,NH3,2,4,3
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","06-04-2026 18:00:00",34.06313,74.96017,PM10,12,40,26
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","06-04-2026 18:00:00",34.066206,74.819820,PM2.5,12,21,15
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","06-04-2026 18:00:00",23.80569,86.44268,OZONE,1,55,21
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","06-04-2026 18:00:00",29.503664,75.467934,PM2.5,24,72,46
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","06-04-2026 18:00:00",29.503664,75.467934,PM10,31,96,62
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","06-04-2026 18:00:00",29.503664,75.467934,SO2,10,11,11
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","06-04-2026 18:00:00",29.503664,75.467934,OZONE,34,74,58
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","06-04-2026 18:00:00",28.422681,77.148944,PM2.5,3,306,71
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","06-04-2026 18:00:00",28.422681,77.148944,PM10,16,268,98
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","06-04-2026 18:00:00",28.4227,77.0667,PM2.5,74,373,179
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","06-04-2026 18:00:00",28.4227,77.0667,CO,4,34,12
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","06-04-2026 18:00:00",28.4501238,77.0263051,NO2,9,46,26
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","06-04-2026 18:00:00",29.140560,75.744941,NO2,31,33,32
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","06-04-2026 18:00:00",29.140560,75.744941,SO2,5,12,8
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","06-04-2026 18:00:00",29.8006,76.4155,PM10,25,65,45
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","06-04-2026 18:00:00",29.8006,76.4155,NO2,30,33,31
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","06-04-2026 18:00:00",29.695300,77.002700,PM2.5,28,180,79
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","06-04-2026 18:00:00",29.695300,77.002700,NO2,6,7,6
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","06-04-2026 18:00:00",29.695300,77.002700,NH3,5,7,6
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","06-04-2026 18:00:00",29.695300,77.002700,OZONE,12,61,60
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","06-04-2026 18:00:00",29.966942,76.875879,PM2.5,35,95,66
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","06-04-2026 18:00:00",28.593883,76.270653,OZONE,14,17,16
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","06-04-2026 18:00:00",28.206800,76.799700,SO2,6,7,6
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","06-04-2026 18:00:00",28.206800,76.799700,OZONE,23,36,26
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","06-04-2026 18:00:00",28.39072,77.30059,SO2,8,8,8
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","06-04-2026 18:00:00",28.39072,77.30059,OZONE,14,19,16
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","06-04-2026 18:00:00",28.4417,77.3217,PM10,113,406,151
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","06-04-2026 18:00:00",23.707909,86.414670,CO,38,40,39
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","06-04-2026 18:00:00",16.172806,75.659694,OZONE,11,12,12
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","06-04-2026 18:00:00",12.9135218,77.5950804,PM10,98,100,99
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","06-04-2026 18:00:00",12.9135218,77.5950804,SO2,13,14,13
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","06-04-2026 18:00:00",12.951913,77.539784,NH3,1,3,2
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","06-04-2026 18:00:00",28.360699,76.936090,SO2,5,16,9
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","06-04-2026 18:00:00",28.3153,76.9143,PM2.5,24,263,76
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","06-04-2026 18:00:00",28.3153,76.9143,PM10,28,143,70
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","06-04-2026 18:00:00",28.3153,76.9143,CO,24,56,33
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","06-04-2026 18:00:00",29.432304,76.972765,NO2,NA,NA,NA
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","06-04-2026 18:00:00",29.432304,76.972765,OZONE,30,30,30
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","06-04-2026 18:00:00",22.410802,73.097923,CO,6,101,28
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","06-04-2026 18:00:00",22.248853,70.776774,NO2,5,25,11
India,Gujarat,Surat,"Science Center, Surat - SMC","06-04-2026 18:00:00",21.170046,72.795405,NO2,15,16,15
India,Gujarat,Surat,"Science Center, Surat - SMC","06-04-2026 18:00:00",21.170046,72.795405,CO,30,51,40
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","06-04-2026 18:00:00",22.320153,73.216285,PM2.5,36,161,75
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","06-04-2026 18:00:00",22.969611,72.643500,OZONE,30,46,46
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","06-04-2026 18:00:00",30.379589,76.778328,OZONE,21,27,24
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","06-04-2026 18:00:00",28.6701,76.9254,OZONE,23,30,24
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","06-04-2026 18:00:00",28.3419248,77.319699,PM2.5,181,206,196
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","06-04-2026 18:00:00",29.536400,75.015800,SO2,1,19,10
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","06-04-2026 18:00:00",16.7602,77.1428,NO2,12,36,20
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","06-04-2026 18:00:00",16.7602,77.1428,CO,8,26,12
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","06-04-2026 18:00:00",11.875000,75.373200,NO2,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","06-04-2026 18:00:00",8.8787,76.6073,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","06-04-2026 18:00:00",8.5149093,76.9435879,OZONE,7,21,11
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","06-04-2026 18:00:00",10.532400,76.215900,OZONE,31,32,32
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","06-04-2026 18:00:00",23.264759,77.381568,CO,13,42,24
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","06-04-2026 18:00:00",23.210494,77.425409,NO2,22,52,32
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","06-04-2026 18:00:00",23.233584,77.400574,PM2.5,23,68,43
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","06-04-2026 18:00:00",23.233584,77.400574,SO2,10,26,19
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","06-04-2026 18:00:00",23.81748678,79.446246,PM10,NA,NA,NA
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","06-04-2026 18:00:00",22.9682591,76.064118,CO,9,90,23
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","06-04-2026 18:00:00",26.203442,78.193251,NH3,3,4,3
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","06-04-2026 18:00:00",26.259242,78.216432,PM2.5,37,170,81
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","06-04-2026 18:00:00",12.415911,75.735050,SO2,7,7,7
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","06-04-2026 18:00:00",12.415911,75.735050,OZONE,1,7,3
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","06-04-2026 18:00:00",12.21041,76.37376,NH3,3,6,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","06-04-2026 18:00:00",12.21041,76.37376,SO2,2,7,4
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","06-04-2026 18:00:00",12.733409,77.298051,PM2.5,10,72,33
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","06-04-2026 18:00:00",13.940000,75.555917,NO2,22,28,24
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","06-04-2026 18:00:00",13.940000,75.555917,NH3,2,3,2
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","06-04-2026 18:00:00",16.802639,75.722694,OZONE,16,17,16
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","06-04-2026 18:00:00",13.0270199,77.494094,PM10,47,47,47
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","06-04-2026 18:00:00",13.0270199,77.494094,OZONE,24,25,25
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","06-04-2026 18:00:00",12.921418,77.502466,OZONE,24,30,29
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","06-04-2026 18:00:00",12.990328,77.5431385,NO2,17,19,18
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","06-04-2026 18:00:00",11.55358,76.55521,NH3,1,3,2
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","06-04-2026 18:00:00",13.428828,77.731418,PM10,31,156,69
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","06-04-2026 18:00:00",13.428828,77.731418,SO2,2,12,10
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","06-04-2026 18:00:00",13.029152,77.585901,CO,14,75,27
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","06-04-2026 18:00:00",12.938539,77.590100,NH3,3,4,3
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","06-04-2026 18:00:00",12.920984,77.584908,PM10,53,156,83
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","06-04-2026 18:00:00",22.7289,75.8076,SO2,3,32,14
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","06-04-2026 18:00:00",22.4310,75.5213,NO2,45,130,86
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","06-04-2026 18:00:00",22.6780,75.8559,PM2.5,26,188,78
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","06-04-2026 18:00:00",15.3714823,75.1160168,PM2.5,31,38,34
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","06-04-2026 18:00:00",17.336318,76.847397,NO2,12,17,15
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","06-04-2026 18:00:00",13.428828,77.731418,OZONE,13,19,16
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","06-04-2026 18:00:00",13.328028,75.797056,PM10,20,50,42
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","06-04-2026 18:00:00",22.6780,75.8559,CO,14,42,19
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","06-04-2026 18:00:00",23.218135,79.957770,PM10,23,139,72
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","06-04-2026 18:00:00",23.218135,79.957770,SO2,12,20,16
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","06-04-2026 18:00:00",23.50016,80.23284,SO2,7,101,45
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","06-04-2026 18:00:00",23.50016,80.23284,CO,17,48,22
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","06-04-2026 18:00:00",23.108440,77.511428,PM2.5,40,314,108
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","06-04-2026 18:00:00",23.108440,77.511428,PM10,65,234,120
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","06-04-2026 18:00:00",23.108440,77.511428,CO,23,76,30
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","06-04-2026 18:00:00",22.624758,75.675238,NH3,9,12,11
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","06-04-2026 18:00:00",22.624758,75.675238,SO2,1,33,19
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","06-04-2026 18:00:00",22.624758,75.675238,OZONE,46,155,127
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","06-04-2026 18:00:00",23.838586,78.759431,PM10,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","06-04-2026 18:00:00",19.192056,72.9585188,PM10,44,104,73
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","06-04-2026 18:00:00",19.192056,72.9585188,NO2,12,13,12
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","06-04-2026 18:00:00",19.192056,72.9585188,NH3,3,4,3
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","06-04-2026 18:00:00",19.192056,72.9585188,SO2,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","06-04-2026 18:00:00",19.192056,72.9585188,CO,21,21,21
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","06-04-2026 18:00:00",16.6870449,74.2505872,NH3,3,4,4
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","06-04-2026 18:00:00",16.7143745,74.2426398,PM10,2,73,44
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","06-04-2026 18:00:00",16.7143745,74.2426398,SO2,1,2,1
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","06-04-2026 18:00:00",18.39963,76.57452,PM10,60,106,73
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","06-04-2026 18:00:00",18.39963,76.57452,NH3,3,29,8
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","06-04-2026 18:00:00",18.39963,76.57452,OZONE,2,50,45
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","06-04-2026 18:00:00",19.0243902,73.0406721,SO2,3,15,8
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","06-04-2026 18:00:00",19.309073,73.057223,PM10,38,118,74
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","06-04-2026 18:00:00",19.309073,73.057223,NH3,3,7,5
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","06-04-2026 18:00:00",19.786089,72.757971,PM2.5,22,50,31
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","06-04-2026 18:00:00",19.786089,72.757971,NH3,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","06-04-2026 18:00:00",19.786089,72.757971,OZONE,4,27,26
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","06-04-2026 18:00:00",19.962900,79.298714,PM2.5,35,214,111
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","06-04-2026 18:00:00",19.962900,79.298714,NH3,1,2,1
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","06-04-2026 18:00:00",19.962900,79.298714,SO2,22,31,28
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","06-04-2026 18:00:00",23.8640158,78.80289321,SO2,1,9,3
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","06-04-2026 18:00:00",24.58434363,80.8549414,PM10,69,71,70
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","06-04-2026 18:00:00",24.108970,82.645580,CO,21,136,110
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","06-04-2026 18:00:00",19.10122,74.73339,SO2,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","06-04-2026 18:00:00",20.719516,77.000253,PM10,42,73,58
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","06-04-2026 18:00:00",20.719516,77.000253,NH3,7,8,8
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","06-04-2026 18:00:00",19.9775302,79.2337086,SO2,2,84,18
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","06-04-2026 18:00:00",20.918946,74.776388,PM2.5,NA,NA,NA
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","06-04-2026 18:00:00","19.2268427 ","73.0788456 ",SO2,3,37,13
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","06-04-2026 18:00:00",19.710842,77.151824,PM2.5,9,71,39
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","06-04-2026 18:00:00",21.001264,75.565602,OZONE,23,86,82
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","06-04-2026 18:00:00",22.7084,75.8815,PM10,31,134,62
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","06-04-2026 18:00:00",23.163174,79.973061,OZONE,6,33,26
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","06-04-2026 18:00:00",23.142888,79.916147,OZONE,8,38,29
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","06-04-2026 18:00:00",23.168606,79.932247,SO2,15,18,16
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","06-04-2026 18:00:00",23.168606,79.932247,CO,46,104,55
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","06-04-2026 18:00:00",19.8389439,75.244448,PM10,37,166,84
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","06-04-2026 18:00:00",19.16485,73.23409,NH3,3,7,5
India,Maharashtra,Beed,"Bir, Beed - MPCB","06-04-2026 18:00:00",18.988474,75.753873,OZONE,3,45,43
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","06-04-2026 18:00:00",19.0243902,73.0406721,NO2,9,22,16
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","06-04-2026 18:00:00",20.719516,77.000253,SO2,15,29,22
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","06-04-2026 18:00:00",19.2157840,73.1997810,CO,4,14,6
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","06-04-2026 18:00:00",20.9402359,77.7895248,PM10,50,114,72
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","06-04-2026 18:00:00",20.9402359,77.7895248,SO2,5,9,7
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","06-04-2026 18:00:00",20.939198,77.765701,PM10,60,87,77
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","06-04-2026 18:00:00",19.090337,73.014232,CO,11,64,19
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","06-04-2026 18:00:00",19.1135051,73.008978,NH3,1,1,1
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","06-04-2026 18:00:00",19.008751,73.016620,NO2,54,54,54
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","06-04-2026 18:00:00",19.008751,73.016620,NH3,6,6,6
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","06-04-2026 18:00:00",19.008751,73.016620,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","06-04-2026 18:00:00",19.0575752,73.0151367,OZONE,1,57,45
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","06-04-2026 18:00:00",19.02579,73.10297,CO,13,22,15
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","06-04-2026 18:00:00",19.0630,73.1209,NH3,3,8,4
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","06-04-2026 18:00:00",19.0630,73.1209,SO2,2,3,3
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","06-04-2026 18:00:00",19.0630,73.1209,OZONE,1,38,22
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","06-04-2026 18:00:00",18.1023399,73.4783687,NH3,3,10,7
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","06-04-2026 18:00:00",20.555712,74.529236,PM2.5,30,108,18
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","06-04-2026 18:00:00",20.555712,74.529236,CO,10,58,12
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","06-04-2026 18:00:00",19.296481,72.840923,NH3,2,7,4
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","06-04-2026 18:00:00",19.296481,72.840923,SO2,9,10,10
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","06-04-2026 18:00:00",19.296481,72.840923,CO,10,50,12
